asctime,name,topic from,topic to,frame,offset received,frame delay,msg creation delay,consume time,size data received,decode time,size data decoded,process time,size data processed,encode time,size data encoded,send time,size data sent,offset sent
2023/10/03 05:14:10.425,MyFrameProducerSc2_4,None,input,87,-1,-1,0.03,13.34,921.761,1.12,922.246,0.86,921.761,0.01,921.761,36.76,921.761,29106
2023/10/03 05:14:10.546,MyFrameProducerSc2_4,None,input,88,-1,-1,0.03,19.47,921.761,0.77,922.246,9.15,921.761,0.01,921.761,133.42,921.761,29107
2023/10/03 05:14:10.601,MyFrameProducerSc2_4,None,input,89,-1,-1,1.12,22.85,921.761,4.0,922.246,7.07,921.761,0.01,921.761,169.94,921.761,29108
2023/10/03 05:14:10.670,MyFrameProducerSc2_4,None,input,90,-1,-1,2.5,19.34,921.761,15.65,922.246,19.39,921.761,0.01,921.761,193.88,921.761,29109
2023/10/03 05:14:10.690,MyFrameProducerSc2_4,None,input,91,-1,-1,0.02,13.61,921.761,0.76,922.246,4.96,921.761,0.01,921.761,118.13,921.761,29110
2023/10/03 05:14:10.709,MyFrameProducerSc2_4,None,input,92,-1,-1,0.02,23.81,921.761,0.62,922.246,5.6,921.761,0.74,921.761,40.44,921.761,29111
2023/10/03 05:14:10.764,MyFrameProducerSc2_4,None,input,93,-1,-1,0.03,33.89,921.761,0.9,922.246,7.26,921.761,0.95,921.761,75.3,921.761,29112
2023/10/03 05:14:10.787,MyFrameProducerSc2_4,None,input,94,-1,-1,26.6,48.05,921.761,0.68,922.246,7.46,921.761,0.0,921.761,45.32,921.761,29113
2023/10/03 05:14:10.808,MyFrameProducerSc2_4,None,input,95,-1,-1,0.02,28.83,921.761,13.52,922.246,5.38,921.761,0.01,921.761,41.19,921.761,29114
2023/10/03 05:14:10.816,MyFrameProducerSc2_4,None,input,96,-1,-1,0.02,20.74,921.761,1.17,922.246,7.22,921.761,0.01,921.761,31.25,921.761,29115
2023/10/03 05:14:10.841,MyFrameProducerSc2_4,None,input,97,-1,-1,0.02,21.91,921.761,0.75,922.246,2.92,921.761,0.01,921.761,35.68,921.761,29116
2023/10/03 05:14:10.867,MyFrameProducerSc2_4,None,input,98,-1,-1,17.99,36.87,921.761,0.66,922.246,6.42,921.761,0.01,921.761,23.22,921.761,29117
2023/10/03 05:14:10.893,MyFrameProducerSc2_4,None,input,99,-1,-1,0.03,16.24,921.761,0.6,922.246,4.33,921.761,0.0,921.761,33.94,921.761,29118
2023/10/03 05:14:10.913,MyFrameProducerSc2_4,None,input,100,-1,-1,0.75,19.31,921.761,0.61,922.246,13.26,921.761,0.69,921.761,34.14,921.761,29119
2023/10/03 05:14:10.952,MyFrameProducerSc2_4,None,input,101,-1,-1,0.89,20.6,921.761,0.82,922.246,10.69,921.761,0.01,921.761,50.21,921.761,29120
2023/10/03 05:14:10.969,MyFrameProducerSc2_4,None,input,102,-1,-1,3.29,18.78,921.761,0.86,922.246,1.54,921.761,0.01,921.761,58.2,921.761,29121
2023/10/03 05:14:10.987,MyFrameProducerSc2_4,None,input,103,-1,-1,0.74,20.33,921.761,0.8,922.246,3.28,921.761,0.01,921.761,57.26,921.761,29122
2023/10/03 05:14:11.009,MyFrameProducerSc2_4,None,input,104,-1,-1,0.02,12.19,921.761,1.12,922.246,3.36,921.761,0.4,921.761,41.21,921.761,29123
2023/10/03 05:14:11.026,MyFrameProducerSc2_4,None,input,105,-1,-1,0.06,31.42,921.761,0.8,922.246,5.39,921.761,0.01,921.761,36.23,921.761,29124
2023/10/03 05:14:11.039,MyFrameProducerSc2_4,None,input,106,-1,-1,5.58,24.72,921.761,1.31,922.246,5.13,921.761,0.01,921.761,30.86,921.761,29125
2023/10/03 05:14:11.061,MyFrameProducerSc2_4,None,input,107,-1,-1,1.23,25.89,921.761,1.06,922.246,10.76,921.761,0.01,921.761,25.73,921.761,29126
2023/10/03 05:14:11.080,MyFrameProducerSc2_4,None,input,108,-1,-1,15.85,26.42,921.761,0.64,922.246,6.81,921.761,0.01,921.761,16.86,921.761,29127
2023/10/03 05:14:11.105,MyFrameProducerSc2_4,None,input,109,-1,-1,0.02,16.58,921.761,0.66,922.246,8.02,921.761,0.01,921.761,27.3,921.761,29128
2023/10/03 05:14:11.135,MyFrameProducerSc2_4,None,input,110,-1,-1,11.73,19.25,921.761,1.15,922.246,1.17,921.761,0.0,921.761,38.09,921.761,29129
2023/10/03 05:14:11.149,MyFrameProducerSc2_4,None,input,111,-1,-1,0.02,12.92,921.761,0.92,922.246,9.19,921.761,0.01,921.761,35.25,921.761,29130
2023/10/03 05:14:11.166,MyFrameProducerSc2_4,None,input,112,-1,-1,0.02,15.55,921.761,1.03,922.246,6.9,921.761,0.67,921.761,36.56,921.761,29131
